location/lat,location/lng,phone,phoneUnformatted,placeId,searchPageUrl,searchString,title,url,website,image
"-12,0652285","-77,0792906",,,,,,Cancha De Futbol De La PUCP,https://www.google.com/maps/search/?api=1&query=Cancha%20De%20Futbol%20De%20La%20PUCP&query_place_id=ChIJ_____j_JBZER76DHApwX4I8,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmontgiHOxTDz221oXSek2deOJ64aI_9zV1Xs7i64N9JpsBJ3RoCs8zywvvYszJxTvsYSUWz100Rn-NmYNTXo4WgGTqRl0cqrV4iGlpteGw-mexA_fREvFyHqYBLXdWaUwZzs9FHlLSZ3qh=w408-h306-k-no
"-12,0663796","-77,0810568",,,,,,Federación de Estudiantes de la PUCP,https://www.google.com/maps/search/?api=1&query=Federaci%C3%B3n%20de%20Estudiantes%20de%20la%20PUCP&query_place_id=ChIJ84MceQDJBZERhi5D1zdda94,,
"-12,0654672","-77,0815838",+51 1 6262000 Anexo 4736,,,,,Instituto de Radioastronomía -PUCP,https://www.google.com/maps/search/?api=1&query=Instituto%20de%20Radioastronom%C3%ADa%20-PUCP&query_place_id=ChIJoer1J0DJBZERZKXzNXy1Okw,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmNyRgw2s0vkn7MjxO2NKXg42akrZVdSUAyBW4B2av7rbOak-whtkPe9r5u-MMgw3eUxBqJp3SJRURmc0uKEN-Ew7EINV_6tEjr0k49V64cmc-lByNZD1J-JQZ-cG1rRTGJKpI_=w408-h544-k-no
"-12,0664054","-77,081066",,,,,,Oficina de Transformación Digital PUCP,https://www.google.com/maps/search/?api=1&query=Oficina%20de%20Transformaci%C3%B3n%20Digital%20PUCP&query_place_id=ChIJs-XcIADJBZERjjMyt8NQZbg,,
"-12,067537","-77,0802042",,,,,,Rotonda Letras,https://www.google.com/maps/search/?api=1&query=Rotonda%20Letras&query_place_id=ChIJke9UxWrJBZERnLQ8haS9zyw,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlRDT22pVTl2pUbFHG6tJvZ1SRIefWAnpVJaq78TL8y4f1ku1gAybWZkU5sobC-qTO69F5ib04Wdv1fcRHEKasivLAFg_jjSJDHojf-2tlIbGtdTWxldtzBi8mxqVnoUJ4I-8dGtg=w408-h306-k-no
"-12,0674889","-77,0808853",,,,,,CIGA - PUCP,https://www.google.com/maps/search/?api=1&query=CIGA%20-%20PUCP&query_place_id=ChIJR_ZDc2_JBZERJYeQBkKO_dk,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn2RAWfDOS2Jg0rV3AKJ4gCmYnBUZw0TSgRrYn39kR3qY0kGbaV_-KGTTGAs294_aL7YnlADRlqRgeNTZA23hiMJFrT1Svb2lX6EJvW4IALbn3fF6m_39VhH0CwSaubKp-Ts3Xfbgm48SOT=w426-h240-k-no
"-12,0671732","-77,0802617",,,,,,Estacionamiento de bicicletas Estudios Generales Letras - PUCP,https://www.google.com/maps/search/?api=1&query=Estacionamiento%20de%20bicicletas%20Estudios%20Generales%20Letras%20-%20PUCP&query_place_id=ChIJa8Bpg4zJBZERRewmWVcLpfM,,
"-12,0699415","-77,0790304",,,,,,Oficina de seguros PUCP,https://www.google.com/maps/search/?api=1&query=Oficina%20de%20seguros%20PUCP&query_place_id=ChIJnRt9w7PJBZERKjpufRKDrHQ,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnzJcIlsbA0Ajk2yKpV20pHjMwE3G1bWmEI6A_taS78LNvqS60InOIjllY3lHN1urfz4x7Jou0sscAKty25S5xpFJRJ7r-8EhRNPBdDVgWPN3xbnxIaCf5TcyJnhTOdQX5c319u=w408-h306-k-no
"-12,0672575","-77,0789858",,,,,,Vivero PUCP,https://www.google.com/maps/search/?api=1&query=Vivero%20PUCP&query_place_id=ChIJ97-HecLJBZERIZJnm6sdSvg,,
"-12,071108","-77,0789154",,,,,,Departamento Académico de Ciencias Contables PUCP,https://www.google.com/maps/search/?api=1&query=Departamento%20Acad%C3%A9mico%20de%20Ciencias%20Contables%20PUCP&query_place_id=ChIJEdwKmC_JBZERLPYHugmKDBg,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlNLG2mdVDgTnAZCvy8LbrtoVT_7VhNoi12bMBq5N-avV7iYOX0xlbijmaQUsnyL8MWuITYJf-u9QbeCWOorWQZ7hBii8G2BdNzPCY5jYcLM4425qqsFaIOs3qimisGS9A5nbU=w408-h725-k-no
"-12,0696557","-77,0794707",,,,,,Dirección de Asuntos Estudiantiles,https://www.google.com/maps/search/?api=1&query=Direcci%C3%B3n%20de%20Asuntos%20Estudiantiles&query_place_id=ChIJuRyt9yjJBZERbCGc95fO_Wo,,
"-12,0678866","-77,0794348",+51 1 6262000,,,,,LEEX-PUCP Aulas Informáticas de Educación,https://www.google.com/maps/search/?api=1&query=LEEX-PUCP%20Aulas%20Inform%C3%A1ticas%20de%20Educaci%C3%B3n&query_place_id=ChIJ--ZQKxXJBZERIosbe9xnSZ8,,
"-12,0677966","-77,0786791",,,,,,Labcert PUCP,https://www.google.com/maps/search/?api=1&query=Labcert%20PUCP&query_place_id=ChIJ7eb4JRXJBZERcqal8kqHyWY,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlZ1jfF89Yc_SLI0au42J24IkbRBm1dFR1x7ZxC9Tyt-kJC56JPZUVOe1YJdLeLKZoB2Uu_GyNZnJT80rLhMJvza8CmhmTkdsHLfKcpF0Co3yfoUma7AO1WuNV_poP0Uy0kH5xlX8okSSkd=w408-h544-k-no
"-12,0678668","-77,0788396",,,,,,Sala Cuna PUCP,https://www.google.com/maps/search/?api=1&query=Sala%20Cuna%20PUCP&query_place_id=ChIJA8VkLP_JBZERj2nuC78J-PA,,
"-12,0702341","-77,07872",+51 1 6262000,,,,,Departamento Académico de Arte y Diseño,https://www.google.com/maps/search/?api=1&query=Departamento%20Acad%C3%A9mico%20de%20Arte%20y%20Dise%C3%B1o&query_place_id=ChIJ3VqieZTJBZERzGlCNmbxuKE,,
"-12,0697359","-77,0790227",+51 1 6262000,,,,,Dirección Académica de Planeamiento y Evaluación - DAPE,https://www.google.com/maps/search/?api=1&query=Direcci%C3%B3n%20Acad%C3%A9mica%20de%20Planeamiento%20y%20Evaluaci%C3%B3n%20-%20DAPE&query_place_id=ChIJc0rQWKjJBZERGYO2O-RM1ek,,
"-12,0697993","-77,0793851",,,,,,Servicio de Salud,https://www.google.com/maps/search/?api=1&query=Servicio%20de%20Salud&query_place_id=ChIJCcqWSmvJBZERHtIReBrLieQ,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmYpCoQjW0F8U_dNSmC-uSQEdo4nAUhhSSy2JUhDKY5AnpbTrwPwwiXjm-AGcHGkeS-DJz4BZ_3ueSVIIUCejXmF9VARfz1DuJmbkQ1Z76geaovqQTr_HnTntOVJ0N9pcHf_Egf=w408-h544-k-no
"-12,0703674","-77,0795819",,,,,,Comedor de Arte,https://www.google.com/maps/search/?api=1&query=Comedor%20de%20Arte&query_place_id=ChIJp2WpU2vJBZERylzEftT10a0,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkKVLw9Fdm2qS6fOptibWCA8MPGNpbTexDc0ach56ubdtsQQDjqBejl_65XD-pBMqgy_RZsihjzx_TuyFzafvQyXTRAnlTK1uN61nmU-jZP_wpn9kwjNj4v6HFRwv7h4xS5OzwmsQ=w426-h240-k-no
"-12,069667","-77,0791827",,,,,,Dirección Académica del Profesorado PUCP,https://www.google.com/maps/search/?api=1&query=Direcci%C3%B3n%20Acad%C3%A9mica%20del%20Profesorado%20PUCP&query_place_id=ChIJ51aAyrHJBZERHJxM7u4ffTM,,
"-12,0656583","-77,0806551",,,,,,Cancha de frontón PUCP,https://www.google.com/maps/search/?api=1&query=Cancha%20de%20front%C3%B3n%20PUCP&query_place_id=ChIJGU9yDQDJBZERmJC4_FdUe0g,,
"-12,0695426","-77,0793827",+51 931 768 977,,,,,Oficina de Apoyo y Promoción Social,https://www.google.com/maps/search/?api=1&query=Oficina%20de%20Apoyo%20y%20Promoci%C3%B3n%20Social&query_place_id=ChIJE8foyhTJBZERWeItk3FgFDU,,
"-12,0697441","-77,0792264",,,,,,Oficina de Bienestar Psicológico,https://www.google.com/maps/search/?api=1&query=Oficina%20de%20Bienestar%20Psicol%C3%B3gico&query_place_id=ChIJs0iW5h_JBZERh3L8m80GCF0,,
"-12,0697281","-77,0796392",,,,,,Edificio Dintilhac,https://www.google.com/maps/search/?api=1&query=Edificio%20Dintilhac&query_place_id=ChIJ9b-DtRTJBZER98dG4e8AXu4,,
"-12,0698706","-77,0791057",,,,,,DARS - Dirección Académica de Responsabilidad Social,https://www.google.com/maps/search/?api=1&query=DARS%20-%20Direcci%C3%B3n%20Acad%C3%A9mica%20de%20Responsabilidad%20Social&query_place_id=ChIJp8MqLgDJBZER8Jh5CuBb40g,,
"-12,0695455","-77,0801523",,,,,,WWJ9+5XJ Centro de Asesoria Pastoral Universitaria,https://www.google.com/maps/search/?api=1&query=WWJ9%2B5XJ%20Centro%20de%20Asesoria%20Pastoral%20Universitaria&query_place_id=ChIJq2GNN2vJBZERJGhkZi-YVNw,,
"-12,0680894","-77,0794371",,,,,,Ludoteca Pucp,https://www.google.com/maps/search/?api=1&query=Ludoteca%20Pucp&query_place_id=ChIJLT8m5V7JBZERvxoERSe5Dio,,
"-12,0696349","-77,0793214",,,,,,Complejo Dintilhac,https://www.google.com/maps/search/?api=1&query=Complejo%20Dintilhac&query_place_id=ChIJL3D6yhTJBZER1meEzypD_YQ,,
